,county,HOR,state,Lat,Long,Lng
1436,Lafayette,58.4, MS,34.4186994,,-89.4742177
1437,Lamar,68.1, MS,34.9173149,,-89.31785049999999
1438,Lauderdale,65.6, MS,32.5208482,,-88.5117097
1439,Lawrence,79.2, MS,32.3251443,,-89.23283939999999
1440,Leake,72.0, MS,32.8073509,,-89.4742177
1441,Lee,67.3, MS,39.04965139999999,,-77.0305212
1442,Leflore,49.1, MS,33.5274427,,-90.37483540000001
1443,Lincoln,74.9, MS,31.5359248,,-90.52578229999999
1444,Lowndes,61.3, MS,33.473423,,-88.4403883
1445,Madison,70.7, MS,32.4618086,,-90.1153638
1446,Marion,78.6, MS,32.4173637,,-88.6478207
1447,Marshall,75.9, MS,36.08171859999999,,-95.92920699999999
1448,Monroe,74.9, MS,33.8773585,,-88.55653099999999
1449,Montgomery,74.0, MS,33.2973452,,-90.326752
1450,Neshoba,73.5, MS,32.6234704,,-89.1381155
1451,Newton,77.6, MS,32.3212554,,-89.16339289999999
1452,Noxubee,74.0, MS,33.1605608,,-88.55653099999999
1453,Oktibbeha,53.2, MS,33.3886689,,-88.90306
1454,Panola,72.8, MS,34.4198016,,-89.9253233
1455,Pearl River,76.6, MS,32.783467,,-89.22784229999999
1456,Perry,82.0, MS,31.1673115,,-89.0179332
1457,Pike,68.4, MS,31.1704959,,-90.37483540000001
1458,Pontotoc,72.4, MS,34.2478831,,-88.998673
1459,Prentiss,70.9, MS,31.5985012,,-89.8670229
1460,Quitman,65.5, MS,32.0401499,,-88.7281
1461,Rankin,75.2, MS,32.2653668,,-89.9253233
1462,Scott,71.1, MS,33.5930808,,-91.0760049
1463,Sharkey,62.1, MS,32.9860902,,-90.8294002
1464,Simpson,79.0, MS,31.9017736,,-89.9253233
1465,Smith,81.0, MS,29.9360788,,-95.7212928
1466,Stone,78.4, MS,38.85766,,-77.4549648
1467,Sunflower,56.2, MS,33.5428954,,-90.5370327
1468,Tallahatchie,77.4, MS,33.9302578,,-90.1869644
1469,Tate,76.2, MS,34.6413971,,-89.9626799
1470,Tippah,74.1, MS,34.76880970000001,,-88.86469799999999
1471,Tishomingo,75.9, MS,34.6367608,,-88.23171029999999
1472,Tunica,37.5, MS,34.6845455,,-90.3828769
1473,Union,72.2, MS,32.5715272,,-89.1214478
1474,Walthall,89.4, MS,33.6073419,,-89.27729099999999
1475,Warren,63.7, MS,32.3989469,,-90.7913227
1476,Washington,54.5, MS,31.5787773,,-91.29927839999999
1477,Wayne,80.8, MS,31.7130601,,-88.7108964
1478,Webster,74.5, MS,33.5707456,,-89.28472510000002
1479,Wilkinson,80.7, MS,31.1646163,,-91.28910359999999
1480,Winston,72.1, MS,33.1650338,,-89.0179332
1481,Yalobusha,74.8, MS,33.9768292,,-89.6759101
1482,Yazoo,61.9, MS,32.8078912,,-90.37483540000001
1483,Adair,59.3, MO,40.1993655,,-92.539603
1484,Andrew,77.4, MO,39.9637436,,-94.81059549999999
1485,Atchison,70.7, MO,40.42389600000001,,-95.4777811
1486,Audrain,68.1, MO,39.22195300000001,,-91.9099238
1487,Barry,74.5, MO,36.6345264,,-93.8248241
1488,Barton,69.2, MO,37.4748791,,-94.315422
1489,Bates,73.7, MO,38.3216754,,-94.315422
1490,Benton,81.4, MO,37.0978279,,-89.5625848
1491,Bollinger,80.6, MO,37.2115595,,-90.0746767
1492,Boone,54.8, MO,39.0468547,,-92.38136209999999
1493,Buchanan,63.2, MO,39.6349791,,-94.81059549999999
1494,Butler,63.3, MO,38.2586347,,-94.33050589999999
1495,Caldwell,75.1, MO,39.6660775,,-93.9878427
1496,Callaway,71.8, MO,38.8886044,,-91.9099238
1497,Camden,79.8, MO,39.19723159999999,,-94.02300009999999
1498,Cape Girardeau,65.4, MO,37.3058839,,-89.51814759999999
1499,Carroll,73.6, MO,39.5166572,,-93.5003454
1500,Carter,72.7, MO,36.9073725,,-90.9438468
1501,Cass,75.5, MO,38.6574448,,-94.315422
1502,Cedar,70.4, MO,37.7031209,,-93.86553029999999
1503,Chariton,76.9, MO,39.5301517,,-93.0175712
1504,Christian,74.1, MO,36.99764400000001,,-93.17796589999999
1505,Clark,75.1, MO,39.2811499,,-92.34267810000001
1506,Clay,69.1, MO,39.3176186,,-94.479976
1507,Clinton,75.1, MO,38.3686324,,-93.7782689
1508,Cole,67.2, MO,38.5052486,,-92.2630393
1509,Cooper,71.2, MO,38.8693247,,-92.8577105
1510,Crawford,71.5, MO,38.0561057,,-91.28910359999999
1511,Dade,78.7, MO,37.48636090000001,,-93.9878427
1512,Dallas,73.2, MO,37.6853001,,-93.0175712
1513,Daviess,78.7, MO,39.9949074,,-93.9878427
1514,DeKalb,66.5, MO,39.5869398,,-94.92524259999999
1515,Dent,70.3, MO,37.544666,,-91.44346900000001
1516,Douglas,76.6, MO,36.9708648,,-92.49999179999999
1517,Dunklin,63.3, MO,36.2364268,,-90.055447
1518,Franklin,74.1, MO,39.0116954,,-92.7532411
1519,Gasconade,76.4, MO,38.669489,,-91.5601667
1520,Gentry,72.5, MO,40.3317511,,-94.4204795
1521,Greene,58.1, MO,37.3311215,,-93.5003454
1522,Grundy,67.3, MO,40.1743786,,-93.5003454
1523,Harrison,73.0, MO,38.6533445,,-94.3488372
1524,Henry,73.3, MO,38.3386592,,-93.8248241
1525,Hickory,82.0, MO,37.9747242,,-93.29861059999999
1526,Holt,71.6, MO,39.4527802,,-94.3421687
1527,Howard,75.9, MO,39.2064126,,-92.6983868
1528,Howell,69.2, MO,36.8527979,,-91.9099238
1529,Iron,72.2, MO,37.5515182,,-90.6773046
1530,Jackson,58.7, MO,37.3822732,,-89.6662063
1531,Jasper,64.6, MO,37.3361642,,-94.30133599999999
1532,Jefferson,79.9, MO,38.57670170000001,,-92.1735164
1533,Johnson,59.8, MO,38.6744747,,-93.8248241
1534,Knox,79.0, MO,40.2058437,,-92.2236667
1535,Laclede,67.6, MO,39.78557929999999,,-93.1665932
1536,Lafayette,72.9, MO,39.0031288,,-93.9878427
1537,Lawrence,70.7, MO,37.1500679,,-93.8248241
1538,Lewis,72.9, MO,40.0500853,,-91.7538817
1539,Lincoln,77.0, MO,38.3908555,,-93.3346497
1540,Linn,73.0, MO,38.4858749,,-91.85045149999999
1541,Livingston,66.8, MO,39.8464073,,-93.5003454
1542,McDonald,70.7, MO,36.617812,,-94.315422
1543,Macon,74.1, MO,39.74225610000001,,-92.4726859
1544,Madison,71.2, MO,39.4736487,,-92.20989879999999
1545,Maries,73.0, MO,38.1738674,,-91.949021
1546,Marion,64.0, MO,38.6908657,,-92.3662985
1547,Mercer,76.0, MO,40.5113975,,-93.5321644
1548,Miller,74.8, MO,37.2147751,,-93.83993129999999
1549,Mississippi,60.6, MO,36.8661576,,-89.3226954
1550,Moniteau,76.8, MO,38.5827118,,-92.5792482
1551,Monroe,74.4, MO,39.6536529,,-91.7346056
1552,Montgomery,72.2, MO,38.9775406,,-91.5048844
1553,Morgan,75.4, MO,38.3661344,,-92.8577105
1554,New Madrid,62.6, MO,36.5864488,,-89.52785469999999
1555,Newton,71.6, MO,36.9618494,,-94.315422
1556,Nodaway,56.1, MO,40.2907281,,-94.81059549999999
1557,Oregon,77.3, MO,39.9869407,,-95.1449753
1558,Osage,82.6, MO,38.1503113,,-92.61796210000001
1559,Ozark,78.4, MO,37.0208865,,-93.2060163
1560,Pemiscot,52.8, MO,36.2195399,,-89.81303559999999
1561,Perry,76.5, MO,39.43115179999999,,-91.6751596
1562,Pettis,67.2, MO,38.6893153,,-93.33889169999999
1563,Phelps,60.9, MO,37.8806538,,-91.7538817
1564,Pike,71.3, MO,39.3964742,,-91.28910359999999
1565,Platte,65.2, MO,39.34756489999999,,-94.7691586
1566,Polk,66.6, MO,37.7292042,,-93.2993611
1567,Pulaski,48.2, MO,37.8727481,,-92.2236667
1568,Putnam,72.8, MO,40.4744901,,-92.97755579999999
1569,Ralls,82.3, MO,39.5582351,,-91.5983959
1570,Randolph,75.4, MO,39.1577814,,-94.4955088
1571,Ray,77.5, MO,39.3354791,,-93.9878427
1572,Reynolds,78.5, MO,37.4008805,,-91.0734602
1573,Ripley,76.8, MO,36.6928452,,-90.8294002
1574,St. Charles,80.2, MO,38.7881062,,-90.4974359
1575,St. Clair,75.2, MO,38.3475584,,-90.9834027
1576,Ste. Genevieve,77.2, MO,37.9786618,,-90.0475582
1577,St. Francois,68.6, MO,37.7652755,,-90.4879916
1578,St. Louis,69.5, MO,38.6270025,,-90.19940419999999
1579,Saline,68.6, MO,39.1943564,,-93.17796589999999
1580,Schuyler,72.4, MO,40.4857709,,-92.49999179999999
1581,Scotland,71.4, MO,40.4921465,,-92.18432849999999
1582,Scott,68.9, MO,37.0394443,,-89.62516459999999
1583,Shannon,71.7, MO,37.2028249,,-91.44346900000001
1584,Shelby,73.8, MO,39.8388716,,-92.1057549
1585,Stoddard,69.3, MO,36.8680558,,-89.9253233
1586,Stone,80.0, MO,33.8081608,,-84.17019599999999
1587,Sullivan,73.9, MO,38.2081045,,-91.16042069999999
1588,Taney,59.5, MO,36.6576378,,-93.0175712
1589,Texas,74.1, MO,37.3673645,,-91.9099238
1590,Vernon,68.3, MO,37.8148489,,-94.315422
1591,Warren,79.7, MO,38.7313284,,-91.13530200000001
1592,Washington,81.9, MO,38.55810719999999,,-91.01208779999999
1593,Wayne,76.7, MO,37.0388739,,-90.52578229999999
1594,Webster,72.8, MO,38.5925524,,-90.3573389
1595,Worth,75.6, MO,40.4049921,,-94.4441257
1596,Wright,68.3, MO,38.8275491,,-91.0201422
1597,St. Louis city,43.5, MO,38.6270025,,-90.19940419999999
1598,Beaverhead,65.9, MT,45.2135118,,-113.1093046
1599,Big Horn,61.3, MT,45.3496574,,-107.2715769
1600,Blaine,59.0, MT,48.6065395,,-108.9462246
1601,Broadwater,84.0, MT,46.2693726,,-111.4519716
1602,Carbon,79.0, MT,45.2820195,,-109.100255
1603,Carter,83.0, MT,47.781868,,-110.9575527
1604,Cascade,65.6, MT,47.2709011,,-111.7008948
1605,Chouteau,62.5, MT,48.0033098,,-110.4737958
1606,Custer,70.3, MT,46.12915290000001,,-107.5550754
1607,Daniels,76.8, MT,48.7744137,,-105.7248763
1608,Dawson,69.4, MT,47.2649012,,-104.8939302
1609,Deer Lodge,70.1, MT,46.3990941,,-112.7383721
1610,Fallon,67.7, MT,46.8349461,,-105.1213956
1611,Fergus,70.0, MT,47.2126745,,-109.4141
1612,Flathead,72.0, MT,48.424152,,-114.15315
1613,Gallatin,61.6, MT,45.5388865,,-111.1194231
1614,Garfield,80.9, MT,47.2662361,,-107.1263146
1615,Glacier,59.0, MT,48.5217475,,-112.919665
1616,Golden Valley,72.0, MT,46.3709324,,-109.1743851
1617,Granite,72.4, MT,46.3174258,,-113.2445049
1618,Hill,62.4, MT,48.7488096,,-110.0350875
1619,Jefferson,85.1, MT,46.1450553,,-112.0752952
1620,Judith Basin,71.6, MT,47.0609367,,-110.2577109
1621,Lake,71.8, MT,47.671374,,-114.1339242
1622,Lewis and Clark,68.7, MT,47.2963974,,-112.4029787
1623,Liberty,61.1, MT,39.76366,,-77.37545899999999
1624,Lincoln,79.5, MT,46.9549402,,-112.6817071
1625,McCone,80.7, MT,47.4500913,,-105.8810734
1626,Madison,76.9, MT,45.466729,,-111.8865015
1627,Meagher,70.4, MT,46.620195,,-110.8848271
1628,Mineral,70.7, MT,47.1497031,,-114.9626904
1629,Missoula,58.9, MT,46.8721284,,-113.9940314
1630,Musselshell,70.1, MT,46.5185867,,-108.0912238
1631,Park,70.9, MT,45.4788485,,-110.6082522
1632,Petroleum,65.0, MT,47.1565346,,-108.3203282
1633,Phillips,71.2, MT,48.4519289,,-107.8777779
1634,Pondera,72.3, MT,48.2321517,,-112.2886317
1635,Powder River,63.9, MT,45.2968361,,-105.5346556
1636,Powell,69.2, MT,46.9311447,,-112.9745473
1637,Prairie,88.7, MT,46.7980893,,-105.4045355
1638,Ravalli,74.0, MT,47.2726443,,-114.1730085
1639,Richland,62.6, MT,47.9200496,,-104.8017491
1640,Roosevelt,57.8, MT,48.2850231,,-105.1099231
1641,Rosebud,72.1, MT,46.27444240000001,,-106.444746
1642,Sanders,75.8, MT,46.2913778,,-107.0967228
1643,Sheridan,75.9, MT,45.4554809,,-112.1969372
1644,Silver Bow,66.5, MT,45.8804293,,-112.5843056
1645,Stillwater,77.8, MT,45.7001096,,-109.3922403
1646,Sweet Grass,74.6, MT,48.9961099,,-111.9675751
1647,Teton,69.7, MT,47.90199459999999,,-112.2717561
1648,Toole,58.0, MT,48.6974247,,-111.6408212
1649,Treasure,69.3, MT,40.6692364,,-111.4903594
1650,Valley,73.8, MT,48.28557319999999,,-106.8304776
1651,Wheatland,64.5, MT,46.4922893,,-109.8418592
1652,Wibaux,79.3, MT,46.99045539999999,,-104.1864623
1653,Yellowstone,68.0, MT,44.6621493,,-111.1041092
1654,Adams,68.3, NE,40.46111080000001,,-96.5094615
1655,Antelope,77.1, NE,42.1902446,,-98.04651849999999
1656,Arthur,63.3, NE,41.5716538,,-101.691565
1657,Banner,68.3, NE,41.500766,,-103.6362715
1658,Blaine,60.8, NE,41.8795565,,-99.99122539999999
1659,Boone,77.9, NE,41.7172326,,-98.04651849999999
1660,Box Butte,71.7, NE,42.19114709999999,,-103.0817903
1661,Boyd,81.8, NE,42.88237160000001,,-98.70407499999999
1662,Brown,72.9, NE,42.5052914,,-99.99122539999999
1663,Buffalo,63.1, NE,40.98917429999999,,-99.83539379999999
1664,Burt,75.8, NE,41.8252059,,-96.3226072
1665,Butler,79.9, NE,41.1375727,,-97.179026
1666,Cass,81.8, NE,40.8755529,,-96.15269850000001
1667,Cedar,80.7, NE,42.56103239999999,,-97.179026
1668,Chase,80.5, NE,40.4531318,,-101.6157773
1669,Cherry,61.8, NE,42.474114,,-101.1617356
1670,Cheyenne,70.7, NE,41.2509264,,-103.0817903
1671,Clay,77.3, NE,40.5975479,,-98.04651849999999
1672,Colfax,68.4, NE,41.6268435,,-97.0068393
1673,Cuming,68.1, NE,41.95401529999999,,-96.83509989999999
1674,Custer,71.9, NE,41.3491322,,-99.72326729999999
1675,Dakota,65.9, NE,42.4040965,,-96.5356449
1676,Dawes,62.5, NE,42.6551733,,-103.0817903
1677,Dawson,66.8, NE,40.1311123,,-95.8305486
1678,Deuel,75.2, NE,41.1401755,,-102.3005803
1679,Dixon,80.3, NE,42.4160469,,-96.9954535
1680,Dodge,63.9, NE,41.7211147,,-96.8828111
1681,Douglas,61.1, NE,40.5939437,,-96.3877734
1682,Dundy,68.0, NE,40.13061210000001,,-101.6157773
1683,Fillmore,74.9, NE,40.47101190000001,,-97.5247243
1684,Franklin,83.5, NE,40.0961242,,-98.9525807
1685,Frontier,76.7, NE,40.5744778,,-100.3497895
1686,Furnas,71.8, NE,40.12139699999999,,-99.99122539999999
1687,Gage,68.5, NE,40.1989041,,-96.663812
1688,Garden,80.4, NE,41.7369721,,-102.2547919
1689,Garfield,78.6, NE,41.9678957,,-98.92453429999999
1690,Gosper,69.6, NE,40.4604851,,-99.8124935
1691,Grant,81.4, NE,40.842962,,-101.7251929
1692,Greeley,80.5, NE,41.5487118,,-98.5308417
1693,Hall,61.7, NE,40.8817333,,-98.5721016
1694,Hamilton,81.3, NE,40.919722,,-98.04651849999999
1695,Harlan,77.1, NE,40.1665848,,-99.456155
1696,Hayes,66.9, NE,40.5070797,,-101.0711758
1697,Hitchcock,73.5, NE,40.1844599,,-101.0711758
1698,Holt,72.0, NE,42.3803308,,-98.6600586
1699,Hooker,74.7, NE,41.9368476,,-101.0711758
1700,Howard,76.8, NE,41.20204349999999,,-98.5721016
1701,Jefferson,73.5, NE,40.16807319999999,,-97.179026
1702,Johnson,73.9, NE,40.4108337,,-95.9980593
1703,Kearney,69.4, NE,40.69933030000001,,-99.0816784
1704,Keith,67.5, NE,41.1815863,,-101.5248055
1705,Keya Paha,72.5, NE,42.8461857,,-99.634135
1706,Kimball,66.7, NE,41.23565869999999,,-103.6629832
1707,Knox,73.5, NE,42.6712397,,-97.87216
1708,Lancaster,60.1, NE,40.8471492,,-96.663812
1709,Lincoln,64.3, NE,40.813616,,-96.7025955
1710,Logan,69.1, NE,41.5155698,,-100.5296115
1711,Loup,81.6, NE,41.275565,,-98.9667532
1712,McPherson,66.7, NE,41.6222686,,-101.0711758
1713,Madison,65.4, NE,41.8279842,,-97.4549636
1714,Merrick,74.8, NE,41.2031926,,-98.0028892
1715,Morrill,71.3, NE,41.9632981,,-103.9263362
1716,Nance,78.5, NE,41.3995947,,-98.04651849999999
1717,Nemaha,71.9, NE,40.3383347,,-95.6730453
1718,Nuckolls,75.6, NE,40.110932,,-98.04651849999999
1719,Otoe,72.4, NE,40.7236135,,-96.1169524
1720,Pawnee,80.3, NE,40.10258169999999,,-96.19513200000002
1721,Perkins,78.8, NE,40.7922353,,-101.4339148
1722,Phelps,70.4, NE,40.4903536,,-99.456155
1723,Pierce,80.6, NE,42.19917,,-97.52672470000002
1724,Platte,71.2, NE,41.1402759,,-100.7601454
1725,Polk,80.3, NE,41.0756468,,-97.7838057
1726,Red Willow,75.1, NE,40.2353963,,-100.5296115
1727,Richardson,77.4, NE,40.0898025,,-95.6457951
1728,Rock,76.0, NE,40.0746788,,-98.33033379999999
1729,Saline,68.3, NE,40.4930367,,-97.179026
1730,Sarpy,69.6, NE,41.0744042,,-96.19513200000002
1731,Saunders,79.1, NE,41.168563,,-96.663812
1732,Scotts Bluff,68.9, NE,41.8140936,,-103.6362715
1733,Seward,70.9, NE,40.9078784,,-97.0984927
1734,Sheridan,70.3, NE,42.3613076,,-102.2547919
1735,Sherman,81.6, NE,41.1751661,,-98.92453429999999
1736,Sioux,75.6, NE,42.5012873,,-103.7289167
1737,Stanton,83.4, NE,41.950284,,-97.2239336
1738,Thayer,77.6, NE,40.9686242,,-97.4972726
1739,Thomas,69.6, NE,41.9882143,,-100.5296115
1740,Thurston,59.9, NE,42.17722,,-96.7008704
1741,Valley,71.6, NE,41.3110284,,-96.3465622
1742,Washington,76.5, NE,41.3974968,,-96.2080754
1743,Wayne,63.5, NE,42.2305588,,-97.0178236
1744,Webster,80.1, NE,40.2357266,,-98.5721016
1745,Wheeler,70.1, NE,41.8372138,,-98.5721016
1746,York,70.7, NE,40.8673915,,-97.5920867
1747,Churchill,64.3, NV,39.6626678,,-118.4863963
1748,Clark,52.7, NV,36.0795613,,-115.094045
1749,Douglas,69.4, NV,38.9265035,,-119.6499162
1750,Elko,70.6, NV,40.8324211,,-115.7631232
1751,Esmeralda,54.5, NV,37.7866167,,-117.3616476
1752,Eureka,69.0, NV,39.5124858,,-115.9607803
1753,Humboldt,76.9, NV,41.5931459,,-118.5500954
1754,Lander,81.4, NV,40.0510104,,-116.9852422
1755,Lincoln,69.2, NV,37.660825,,-114.524264
1756,Lyon,70.8, NV,38.9524739,,-119.1390642
1757,Mineral,65.1, NV,38.4343464,,-118.4863963
1758,Nye,69.3, NV,38.58071109999999,,-116.0413889
1759,Pershing,70.1, NV,40.5685952,,-118.4863963
1760,Storey,82.9, NV,39.4089847,,-119.5571677
1761,Washoe,57.7, NV,40.5608387,,-119.6035495
1762,White Pine,76.3, NV,39.5564495,,-114.524264
1763,Carson City,55.0, NV,39.1637984,,-119.7674034
1764,Belknap,75.8, NH,43.5024246,,-71.4073938
1765,Carroll,79.6, NH,44.297676,,-71.5427968
1766,Cheshire,70.3, NH,42.9259375,,-72.236379
1767,Coos,71.2, NH,44.7288907,,-71.27872669999999
1768,Grafton,68.3, NH,43.561127,,-71.947327
1769,Hillsborough,65.9, NH,43.114728,,-71.895049
1770,Merrimack,70.9, NH,42.8678693,,-71.49483219999999
1771,Rockingham,76.7, NH,42.9931261,,-71.0497768
1772,Strafford,65.6, NH,43.3270251,,-71.184232
1773,Sullivan,73.4, NH,43.01313529999999,,-72.2209182
1774,Atlantic,67.4, NJ,39.5333379,,-74.6868815
1775,Bergen,64.6, NJ,40.9262762,,-74.07701
1776,Burlington,76.4, NJ,40.071222,,-74.86488729999999
1777,Camden,66.8, NJ,39.9259463,,-75.1196199
1778,Cape May,77.5, NJ,38.9351125,,-74.90600529999999
1779,Cumberland,63.7, NJ,39.2587106,,-75.06111469999999
1780,Essex,44.5, NJ,40.7947466,,-74.2648829
1781,Gloucester,79.6, NJ,39.7933809,,-75.0494329
1782,Hudson,31.4, NJ,40.7453199,,-74.05351259999999
1783,Hunterdon,83.7, NJ,40.56695149999999,,-74.92087719999999
1784,Mercer,64.2, NJ,40.3028533,,-74.7337069
1785,Middlesex,63.6, NJ,40.572603,,-74.4926541
1786,Monmouth,73.8, NJ,40.2589455,,-74.12399599999999
1787,Morris,75.1, NJ,40.8336038,,-74.54632819999999
1788,Ocean,80.0, NJ,40.2479729,,-74.029843
1789,Passaic,53.5, NJ,40.8567662,,-74.1284764
1790,Salem,71.4, NJ,39.5717796,,-75.46714229999999
1791,Somerset,76.0, NJ,40.497604,,-74.48848679999999
1792,Sussex,82.7, NJ,41.20981769999999,,-74.6076614
1793,Union,58.9, NJ,40.6975898,,-74.26316349999999
1794,Warren,71.3, NJ,40.6342489,,-74.50047959999999
1795,Bernalillo,62.8, NM,35.30004,,-106.5511369
1796,Catron,92.9, NM,34.1515173,,-108.4276047
1797,Chaves,68.0, NM,33.4757392,,-104.4723301
1798,Cibola,71.1, NM,35.0947557,,-107.8583868
1799,Colfax,67.4, NM,36.5799757,,-104.4723301
1800,Curry,57.7, NM,34.5751567,,-103.2663479
1801,De Baca,66.5, NM,34.2734196,,-104.3791912
1802,Doña Ana,62.7, NM,32.3930808,,-106.8157813
1803,Eddy,70.6, NM,32.4170622,,-104.4723301
1804,Grant,72.3, NM,35.14726,,-107.8514466
1805,Guadalupe,66.5, NM,34.8235801,,-104.8454619
1806,Harding,73.4, NM,35.8925537,,-103.8216261
1807,Hidalgo,72.8, NM,31.93552,,-108.7125791
1808,Lea,68.1, NM,32.8968816,,-103.3587288
1809,Lincoln,78.3, NM,33.4920276,,-105.3838716
1810,Los Alamos,73.7, NM,35.8800364,,-106.3031138
1811,Luna,61.8, NM,33.8189419,,-108.9545153
1812,McKinley,71.5, NM,35.71524720000001,,-108.2377519
1813,Mora,76.2, NM,35.9742227,,-105.3300057
1814,Otero,64.1, NM,32.6341716,,-105.5943388
1815,Quay,68.6, NM,34.9339503,,-103.7605204
